Hidden Layers,Batch Size,Learning Rate,Epochs,Last Train Loss,Last Validation Loss,Last Train Accuracy,Last Validation Accuracy
30,16,0.1,1000,0.2654082769604347,0.32081084256596065,0.94,0.92
30,16,0.13,150,0.49848506904233586,0.5530585200051111,0.73,0.695
30,16,0.13,400,0.4511150955751492,0.5531771251463872,0.79,0.74
30,16,0.13,1000,1.4045663746151247,0.5986771426450348,0.865,0.93
30,32,0.01,150,0.467911669396066,0.5026815655638341,0.74,0.715
30,32,0.01,400,0.4704379474162897,0.5057491694399607,0.735,0.715
30,32,0.01,1000,0.4715581689169669,0.49391977911370105,0.74,0.725
30,32,0.1,150,1.0791493925981601,1.3086022565564528,0.725,0.69
30,32,0.1,400,0.490191527228346,0.5341928072839559,0.735,0.7
30,32,0.1,1000,0.26490047105025605,0.2246668700364288,0.97,0.965
30,32,0.13,150,0.49631794138536295,0.6714509714491704,0.77,0.75
30,32,0.13,400,0.33362331910498716,0.7510692414445276,0.91,0.835
30,32,0.13,1000,0.6831429337661021,1.2048639404419899,0.875,0.805
30,64,0.01,150,0.4678860630071706,0.49990485275103835,0.745,0.735
30,64,0.01,400,0.4743970982658901,0.5141510158956218,0.725,0.705
30,64,0.01,1000,0.4722932996872472,0.4939505451442562,0.735,0.725
30,64,0.1,150,0.5200327313566339,0.814108423445822,0.745,0.7
30,64,0.1,400,0.5092043141095501,0.9995726790407758,0.825,0.76
30,64,0.1,1000,0.3212074609084561,0.2913270555020073,0.93,0.925
30,64,0.13,150,1.1917550192604474,1.2319499193775139,0.745,0.705
30,64,0.13,400,1.2331621188796842,1.9340666856783713,0.73,0.705
30,64,0.13,1000,0.5763759565957445,1.419800824296779,0.82,0.73
