Hidden Layers,Batch Size,Learning Rate,Epochs,Last Train Loss,Last Validation Loss,Last Train Accuracy,Last Validation Accuracy
20,16,0.1,100,0.22369081930391338,0.13415625318148902,0.925,0.97
20,16,0.1,150,0.18697768529609504,0.13227152079374652,0.93,0.95
20,16,0.1,400,0.17169158014627925,0.10252508271502542,0.935,0.965
20,32,0.001,100,0.6929759301692582,0.692965827804517,0.575,0.615
20,32,0.001,150,0.6928829359903997,0.692863032931606,0.55,0.575
20,32,0.001,400,0.6917655447587989,0.6918028410358099,0.55,0.555
20,32,0.01,100,0.689203420568531,0.6914456058513961,0.55,0.575
20,32,0.01,150,0.6873170467582645,0.6879290119374657,0.565,0.585
20,32,0.01,400,0.4474262789613077,0.3810842396404972,0.815,0.87
20,32,0.1,100,0.22206510068642862,0.13812387454624023,0.925,0.955
20,32,0.1,150,0.219158524422026,0.15954580666577886,0.91,0.94
20,32,0.1,400,0.17700464879487526,0.10195322557387067,0.94,0.97
20,64,0.001,100,0.6929759099914861,0.692965816294384,0.575,0.615
20,64,0.001,150,0.6928828981815588,0.6928630100335182,0.55,0.575
20,64,0.001,400,0.6917650422839605,0.6918025725315112,0.55,0.555
20,64,0.01,100,0.6891983223909768,0.6914852393314821,0.55,0.57
20,64,0.01,150,0.6873051047048743,0.6879189448735653,0.565,0.585
20,64,0.01,400,0.4320859543684351,0.3639535688526256,0.825,0.895
20,64,0.1,100,0.2537098705252045,0.14723430801870216,0.87,0.975
20,64,0.1,150,0.20162966514009073,0.1549604718339237,0.915,0.94
20,64,0.1,400,0.1664213759740007,0.11018440919225675,0.95,0.965
25,16,0.001,100,0.6930227908182993,0.6928932958884647,0.39,0.385
25,16,0.001,150,0.6929472963499399,0.6928176610523602,0.44,0.47
25,16,0.001,400,0.6919896120798089,0.6918728124285685,0.545,0.55
25,16,0.01,100,0.6890785629370849,0.6910805131415566,0.55,0.57
25,16,0.01,150,0.6856686343349488,0.6848855497549613,0.565,0.59
25,16,0.01,400,0.49307580213254554,0.4428569960127099,0.79,0.86
25,16,0.1,100,0.22170468381796787,0.1373597581170727,0.92,0.95
25,16,0.1,150,0.19622513540331468,0.09980952588541257,0.94,0.975
25,16,0.1,400,0.18431255084226877,0.09829600180850327,0.94,0.97
25,32,0.001,100,0.6930227776944434,0.6928932660231595,0.39,0.385
25,32,0.001,150,0.692947278933827,0.6928176182288459,0.44,0.47
25,32,0.001,400,0.6919894720906047,0.6918726303301955,0.545,0.55
25,32,0.01,100,0.6890741978673727,0.6910853586298253,0.55,0.57
25,32,0.01,150,0.6856345038612254,0.6848270255185872,0.57,0.59
25,32,0.01,400,0.49397426814721257,0.4448283784927762,0.79,0.86
25,32,0.1,100,0.23415616076199391,0.1327890326262206,0.92,0.97
25,32,0.1,150,0.1963073715978551,0.11815638581093765,0.93,0.965
25,32,0.1,400,0.1976073443306732,0.10731185384341003,0.935,0.96
25,64,0.001,100,0.6930227758401134,0.6928932277314123,0.39,0.385
25,64,0.001,150,0.6929472566008059,0.6928175468968857,0.44,0.47
25,64,0.001,400,0.6919890349993401,0.6918719745940478,0.545,0.55
25,64,0.01,100,0.6890691810403294,0.6911171894800593,0.55,0.57
25,64,0.01,150,0.6856530739581187,0.6848606828360724,0.575,0.59
25,64,0.01,400,0.49575257499331676,0.4487255361881185,0.79,0.86
25,64,0.1,100,0.2500570492322273,0.1439764063365163,0.905,0.96
25,64,0.1,150,0.2125201964897079,0.11085234539976657,0.93,0.96
25,64,0.1,400,0.18708347215712337,0.09933167299491878,0.935,0.97
30,16,0.001,100,0.693043572484546,0.6930117443736975,0.49,0.485
30,16,0.001,150,0.6929520691274692,0.6929166272561921,0.56,0.52
30,16,0.001,400,0.6919065841885594,0.6919114918845389,0.55,0.555
30,16,0.01,100,0.689377788237681,0.6920055597091204,0.55,0.57
30,16,0.01,150,0.6891037414073407,0.6918644036067281,0.555,0.575
30,16,0.01,400,0.43664420743000953,0.3682927651967161,0.835,0.865
30,16,0.1,100,0.23727239401607586,0.15169710768145112,0.925,0.945
30,16,0.1,150,0.20789869907061437,0.12432798988215174,0.92,0.95
30,16,0.1,400,0.20249506962611044,0.10666615564937647,0.94,0.96
30,32,0.001,100,0.693043572555996,0.6930117509714822,0.49,0.49
30,32,0.001,150,0.6929520679600985,0.6929166323986286,0.56,0.52
30,32,0.001,400,0.6919065153348984,0.6919114335661272,0.55,0.555
30,32,0.01,100,0.6893773526190237,0.6920152131993246,0.55,0.57
30,32,0.01,150,0.6891039412061997,0.6918734296056293,0.555,0.575
30,32,0.01,400,0.4374444378472889,0.36973001423366875,0.835,0.865
30,32,0.1,100,0.2439121035758872,0.144438145586457,0.925,0.965
30,32,0.1,150,0.1986837004236952,0.11387935384022654,0.93,0.96
30,32,0.1,400,0.20000833265041212,0.11021596040099098,0.93,0.955
30,64,0.001,100,0.6930435579895896,0.6930117195493927,0.485,0.485
30,64,0.001,150,0.6929520290295166,0.6929165792854096,0.56,0.52
30,64,0.001,400,0.6919059614825304,0.6919107824774045,0.55,0.555
30,64,0.01,100,0.6893731425131517,0.6920562418154312,0.55,0.57
30,64,0.01,150,0.689105341618415,0.6918843794868834,0.555,0.575
30,64,0.01,400,0.43935645885673535,0.373814069877956,0.83,0.865
30,64,0.1,100,0.25566763790480135,0.1419527544543015,0.91,0.965
30,64,0.1,150,0.20977583923301693,0.12252328510822635,0.93,0.945
30,64,0.1,400,0.19880475787084934,0.09867826088376809,0.94,0.96
